tweet_id,created_at,text,in_response_to_tweet_id
1305388,Fri Oct 27 02:09:32 +0000 2017,"@sprintcare Wait there's more,my beep(when someone is calling while I'm on the phone)doesn't show or allow me 2 click over.1 rep was very rude to my sis",1305387
1305395,Fri Oct 27 02:55:08 +0000 2017,@sprintcare and it's automatically enabled?,1305394
1305811,Fri Oct 27 02:32:00 +0000 2017,@sprintcare i was on the phone with you all for 2 hours literally and nothing accomplished smh,1305810
1305829,Fri Oct 27 02:31:44 +0000 2017,"@sprintcare @425150 I guess it does go down in the DMs...
Lol.",1305828
1305833,Fri Oct 27 05:43:40 +0000 2017,@sprintcare @425153 Don't be the absolute worst? I'm just guessing here.,1305832
1305834,Fri Oct 27 21:18:50 +0000 2017,"@sprintcare Quit being incompetent, rude, condescending - and quit wasting my time! I have to cal EVERY month since June to get my bill fixed!",1305832
1306707,Mon Oct 16 10:57:48 +0000 2017,@sprintcare To make what ???,1306706
1306708,Mon Oct 16 10:27:04 +0000 2017,@sprintcare I really wanna help but i can't so sorry 😢😢😢,1306709
1306986,Fri Oct 27 03:19:06 +0000 2017,@sprintcare New network who dis?,1306985
1307472,Fri Oct 27 03:17:35 +0000 2017,@sprintcare Tight! I hope your website works unlike last year during iPhone 7 preorders 😅,1307471
1307477,Fri Oct 27 18:27:34 +0000 2017,@sprintcare @325311 Yeah y’all service bs . Verizon better,1307476
1307610,Mon Oct 16 10:22:03 +0000 2017,@sprintcare @116447 I Love Sprint !!!!,1307609
1307916,Fri Oct 27 05:32:42 +0000 2017,@sprintcare @116169 I was told 3:15 by another sprint rep. What’s the real time because I’m trying to pre order the phone,1307915
1307918,Fri Oct 27 05:36:54 +0000 2017,@sprintcare Thank you,1307917
1308164,Fri Oct 27 04:17:02 +0000 2017,@sprintcare So it will be up a hour late?,1308163
1308168,Fri Oct 27 05:49:23 +0000 2017,"@sprintcare @425695 Hahahaha. Great thread. Website will be fully functional by the give time, which apparently will be an hour late. #classicsprint",1308166
1308795,Fri Oct 27 04:29:58 +0000 2017,"@sprintcare Been there, done that. Still not good service",1308794
1308796,Fri Oct 27 04:24:31 +0000 2017,"@sprintcare The same as usual. Can't reliably send a text while inside my house. Pix messages never send unless it's iMessage. No, there isn't an outage",1308798
1309312,Fri Oct 27 04:47:46 +0000 2017,@sprintcare @116447 Here’s a tip give the keys to @115913 before you wreck the ship. 🤔,1309311
1309314,Fri Oct 27 04:32:53 +0000 2017,"@sprintcare The link doesn't work...the site is down for now. I'd just like to see a list, can I see it without calling?",1309315
1309781,Fri Oct 27 05:37:47 +0000 2017,@sprintcare @426096 That's not the idea they want you to have.,1309780
1309784,Fri Oct 27 04:50:11 +0000 2017,"@sprintcare ...still wasn't a fun situation to have dropped in my lap, specially since it was last Nov when the incident happened.",1309783
1309788,Fri Oct 27 06:05:33 +0000 2017,"@sprintcare I get that. I appreciate Sprint not letting someone buy 4 iPhone 7's on my account, but it would've been nice to be notified immediately.",1309787
1309790,Fri Oct 27 06:32:27 +0000 2017,"@sprintcare Oh, they wouldn't sell me a phone cause I got married and changed my name and said they couldn't take care of that instore. It's been a day.",1309789
1309792,Fri Oct 27 06:36:52 +0000 2017,@sprintcare Don't get me wrong after the fraud stuff I'm okay with some extra steps/rules to follow.,1309791
1309795,Fri Oct 27 06:40:06 +0000 2017,"@sprintcare Hopefully! We shall see though. In the meantime, thank you for your time and excellent communication!",1309794
1309793,Fri Oct 27 06:36:21 +0000 2017,"@sprintcare Nope. Gotta send you guys some paperwork about my marriage/name change for review first, is what I was told.",1309791
1309785,Fri Oct 27 04:49:10 +0000 2017,"@sprintcare Oh yeah, I had to wait a while to see an associate, then found out about this, then had to call, and sort it out. All good now, but...",1309783
1312014,Sat Oct 14 04:44:33 +0000 2017,@sprintcare 2 months,1312013
1312268,Fri Oct 27 06:12:23 +0000 2017,@sprintcare What fees are due upfront for preorder if I’m trading in my 7+? #helpme,1312267
1312270,Fri Oct 27 06:45:04 +0000 2017,@sprintcare Targeted meaning? Sorry I’m such a hassle.,1312269
1312899,Mon Oct 16 11:10:01 +0000 2017,@sprintcare I would love to switch and may i know how can i do this,1312898
1313651,Fri Oct 27 07:01:35 +0000 2017,@sprintcare It's not accepting the 2 step verification now,1313647
1314274,Fri Oct 27 07:18:18 +0000 2017,@sprintcare How can you guys plan maintence at this time as ur already aware of prebookings at this time ?,1314273
1314277,Fri Oct 27 07:31:54 +0000 2017,@sprintcare I got one finally,1314276
1314279,Sat Nov 04 18:08:30 +0000 2017,@sprintcare Got it yesterday thanks sprint,1314278
1314275,Fri Oct 27 07:11:13 +0000 2017,@sprintcare I was about to check out with an iphonex order 👎👎,1314280
1314283,Fri Oct 27 07:13:17 +0000 2017,"@sprintcare I have two other browsers open, both are still in line. The aforementioned issue actually got me pushed back in the cue.",1314282
1314286,Fri Oct 27 07:20:12 +0000 2017,@sprintcare LOL I’ve got 3 computers up on the website.  I guess I’m anxious.,1314285
1314293,Fri Oct 27 07:04:51 +0000 2017,@sprintcare Yes,1314295
1314298,Fri Oct 27 07:08:10 +0000 2017,@sprintcare Bitch that’s what I’m doing look at the time! The verification step is infinite,1314294
1314303,Fri Oct 27 07:19:55 +0000 2017,@sprintcare I heard the new Google pixel XL has that problem and I heard LG made that screen will the LGV30 plus 128GB have that same problem??,1314302
1314306,Fri Oct 27 07:28:03 +0000 2017,@sprintcare Thanks I really want the LGV30 plus 128GB only,1314305
1314307,Fri Nov 03 09:50:10 +0000 2017,@sprintcare @427072  https://t.co/WMYTm02DNf,1314305
1315043,Fri Oct 27 07:15:29 +0000 2017,"@sprintcare No, I need help right now because we can’t order the phones since we’re in the middle of a plan change! Can I DM you?",1315044
1315048,Fri Oct 27 07:29:47 +0000 2017,@sprintcare @427225 Sounds like a lawsuit headed your way. That is false advertising.,1315047
1315049,Fri Oct 27 07:27:34 +0000 2017,@sprintcare So then basically you guys are lying to me and also contradicting yourself say the same time lmaoo,1315047
1315050,Fri Oct 27 07:27:19 +0000 2017,@sprintcare @427225 Hi why was the @115714 preorder time advertises as 2:00am CT if there was a scheduled maintenance,1315047
1315051,Fri Oct 27 07:29:16 +0000 2017,@sprintcare How am I correct that I can order at midnight but also have to wait until the maintenance is over ?? See that doesn’t make sense now does it,1315047
1315055,Fri Oct 27 08:11:32 +0000 2017,@sprintcare Hello it is after 3am CT and still no iphone,1315053
1315056,Fri Oct 27 07:33:31 +0000 2017,@sprintcare @427225 You said it was on sale at 3:01am EST. Now you’re saying your site is just under maintenance at the same time. One of those is a LIE.,1315054
1315057,Fri Oct 27 07:39:48 +0000 2017,@sprintcare @427225 You should’ve canceled that maintenance. This is why T-Mobile is taking you out of the game.,1315054
1315052,Fri Oct 27 07:23:40 +0000 2017,@sprintcare How the FUCK are y’all going to have maintenance during the presale?? Lmao plus y’all told me the other day that I could order at this time,1315062
1315069,Fri Oct 27 07:25:09 +0000 2017,@sprintcare so will i be able to pre order the iphone x once the site is up?,1315068
1315072,Fri Oct 27 08:03:47 +0000 2017,@sprintcare it’s 3 am and it still won’t let me proceed past the “you’re in line” page. and the app is still down as well.,1315071
1315075,Fri Oct 27 08:15:02 +0000 2017,@sprintcare @427230 Another lie you said change browser,1315074
1315076,Fri Oct 27 08:43:19 +0000 2017,@sprintcare okay so now i have the two phones in my cart and i can’t check out /:,1315074
1315078,Fri Oct 27 08:54:56 +0000 2017,"@sprintcare @427230 12 years with sprint... this was the icing, I'm done. Seriously now",1315077
1315079,Fri Oct 27 08:53:57 +0000 2017,@sprintcare @427230 Maybe I should just switch carriers since Sprint is incapable of assisting with anything.,1315077
1315080,Fri Oct 27 08:53:35 +0000 2017,@sprintcare @427230 They won't reply. I've been tring for over 20 mins to get someone to help.,1315077
1315073,Fri Oct 27 07:39:19 +0000 2017,@sprintcare @427230 Good luck I was in it before 3am est and was taken out by the system even though they weren’t going to start till 4am now I’m back in line,1315071
1315083,Fri Oct 27 07:29:26 +0000 2017,@sprintcare @427235 Honestly y’all some warning would’ve been nice instead of peppering your site with false leads,1315082
1315084,Fri Oct 27 07:27:22 +0000 2017,@sprintcare MAITENANCE?!? this has been planned for quite some time and you choose today right now to do maintenance....,1315082
1315085,Fri Oct 27 07:25:19 +0000 2017,@sprintcare @427235 Seriously?! A whole hour after every other carrier begins their pre-orders. That's bullshit,1315082
1315087,Fri Oct 27 07:23:42 +0000 2017,@sprintcare @427225 You had a scheduled maintenance the minute the new iPhone drops?! Lmao wut,1315064
1315089,Fri Oct 27 07:32:08 +0000 2017,@sprintcare Why wasn't this communicated beforehand? It's 3:30am EST right now and I'm supposed to wait ANOTHER 30 minutes? Ridiculous. #Sprint drops the ball constantly on these #iPhone releases.,1315088
1315097,Fri Oct 27 10:42:50 +0000 2017,@sprintcare Nope...here’s what I get... https://t.co/q5eUvxHLKO,1315096
1315098,Fri Oct 27 08:05:29 +0000 2017,@sprintcare Still not working. Just shoot me straight. Will the site be working at any moment in the next couple hours? I'm not sitting here much longer.,1315094
1315100,Fri Oct 27 08:14:49 +0000 2017,@sprintcare Nope. Still not working.,1315099
1315102,Fri Oct 27 07:22:34 +0000 2017,@sprintcare There is no way you bitches scheduled a maintenance during an iPhone launch.. #doilookstupid #switchingtoverizon #canyouhearmenow,1315101
1315109,Fri Oct 27 07:39:41 +0000 2017,@sprintcare @427241 How is that timeline possible? The website up and running time is after the preorder time...,1315107
1315110,Fri Oct 27 07:29:08 +0000 2017,"@sprintcare @427240 Why should we “trust” you when you said it was going on sale AT 3:01am EST??? You lied once, probably lying again!",1315105
1315111,Fri Oct 27 08:10:05 +0000 2017,@sprintcare I really hate you guys right now.,1315105
1315116,Fri Oct 27 07:23:48 +0000 2017,@sprintcare Who schedules maintenance on a pre-order date?  So will this effect my ability to get my Iphone X?,1315115
1315119,Fri Oct 27 11:18:09 +0000 2017,@sprintcare So my order went through but I don’t have an order number.  Is that common?  Does this mean I’ll get my phone for sure?,1315118
1315121,Fri Oct 27 07:22:30 +0000 2017,"@sprintcare I have AM class here on the east coast I cannot stay up all night for yall to get your shit together, pre orders for every single other vendor opened at midnight PST, I did my part, now its your turn",1315120
1315124,Fri Oct 27 08:07:08 +0000 2017,@sprintcare now I have it in my cart and keep trying to check out but am repeatedly being asked for a 2 step factor verification even though I have entered the code they texted me multiple times,1315123
1315132,Fri Oct 27 07:28:32 +0000 2017,"@sprintcare S.O.S, need a secure link.

ok - DM sent.",1315131
1315137,Fri Oct 27 07:20:12 +0000 2017,"@sprintcare You have downtime during a 3 AM eastern pre-order, that doesn’t make sense.",1315136
1315141,Fri Oct 27 07:19:47 +0000 2017,@sprintcare Done. Let’s see if you’re helpful and don’t mess up my pin AGAIN,1315140
1315921,Fri Oct 27 07:44:29 +0000 2017,@sprintcare Thanks for sucking and probably charging me with out showing me. Don’t worry I’ll being calling shitty customer service in 3 hours,1315922
1315931,Fri Oct 27 07:42:37 +0000 2017,@sprintcare Dammit! Ok,1315932
1315933,Fri Oct 27 07:38:04 +0000 2017,@sprintcare I meant this. Why am I seeing this? https://t.co/jubAFJiBt2,1315934
1315935,Fri Oct 27 07:35:36 +0000 2017,@sprintcare Why can’t you do a two step verification though...I get text messages all the time,1315936
1315948,Fri Oct 27 07:43:59 +0000 2017,@sprintcare @427412 nope not yet,1315947
1315959,Fri Oct 27 07:42:44 +0000 2017,"@sprintcare It's every year! It's even a joke among Sprint customers, and that shouldn't be like that. Something should be fixed.",1315957
1315961,Fri Oct 27 07:44:34 +0000 2017,@sprintcare  https://t.co/k5hRb1utR1,1315960
1315966,Fri Oct 27 07:41:30 +0000 2017,@sprintcare My account pin is locked.,1315965
1315969,Fri Oct 27 07:54:38 +0000 2017,@sprintcare ok done.,1315968
1315971,Fri Oct 27 07:41:35 +0000 2017,@sprintcare @427417 who schedules a maintenance the same duration of a major release?,1315970
1315976,Fri Oct 27 07:38:47 +0000 2017,@sprintcare @362520 3:05am CT now?!?,1024909
1315978,Fri Oct 27 07:40:57 +0000 2017,"@sprintcare @427420 AT&amp;T it is, bye",1315977
1315979,Fri Oct 27 07:40:28 +0000 2017,@sprintcare Get y’all shit together but nah peep you think you can email me a letter so I can be excused from class in the morning ?,1315977
1315982,Fri Oct 27 07:40:39 +0000 2017,"@sprintcare @115714 @115858 Yeah, should be any second now.  Gonna hold my breath now in 3, 2, 1...",1315981
1315983,Fri Oct 27 07:36:17 +0000 2017,@sprintcare I don't even know why I'm continuing to respond to a program like an idiot 😂😂😂. Gnight @115714 and @115858,1315984
1315985,Fri Oct 27 07:23:06 +0000 2017,@sprintcare What does that even mean??  That supposed to solve this?  Guess I'm finding another provider....,1315986
1315923,Fri Oct 27 07:45:00 +0000 2017,@sprintcare Did I mention you guys suck,1315922
1315924,Fri Oct 27 07:44:48 +0000 2017,@sprintcare If your open then.. 😂😂😂😂,1315922
1315925,Fri Oct 27 07:42:10 +0000 2017,@sprintcare And I can’t even call to cancel the order if it went through.,1315922
1315926,Fri Oct 27 07:41:34 +0000 2017,@sprintcare Well what I’m more mad about is I have no idea if my order went through or not now because it went to some satellite screen...,1315922
1315997,Fri Oct 27 07:41:02 +0000 2017,@sprintcare @427235 Are we okay to stay on the “in-line” page or do we need to leave and start the process over?,1315996
1316001,Fri Oct 27 07:45:10 +0000 2017,@sprintcare just did !!,1316000
1241387,Fri Oct 27 07:18:28 +0000 2017,@sprintcare WHAT IS GOING ON WITH THE IPHONE X PREORDER???????,1241380
1316013,Fri Oct 27 07:27:01 +0000 2017,"@sprintcare Are you BSing me?  Down for maintenance?  This is the biggest night of the year right now for sprint, and your site is down for maintenance?",1316015
1316022,Fri Oct 27 07:37:48 +0000 2017,"@sprintcare I got it KT, I have an order confirmation and everything. So it's set in stone now right?",1316021
1316901,Fri Oct 27 07:59:59 +0000 2017,@sprintcare @381927 I’m betting you’re lying again. I’ll bet it gets pushed back another hour. Or two.,1316900
1316902,Fri Oct 27 07:59:40 +0000 2017,@sprintcare @381927 NOT IF I CANT LOG INTO MY ACCT!!!,1316900
1316903,Fri Oct 27 08:02:03 +0000 2017,@sprintcare 4:01am and I still can’t. 🙄,1316900
