tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
1185502,@sprintcare Como quién dice puede ser un dia a un año y siempre la contestación va hacer la misma estamos trabajando en q no se,OTHER,@sprintcare Me gustaría que la conversación se quedara en privado. 😓,"@753742 Muchas gracias por comunicarse con nosotros, Que dispositivo le interesa y que tipo de plan le gustaria tener? -JM",0.4308,"@753742 Muchas gracias por comunicarse con nosotros, Que dispositivo le interesa y que tipo de plan le gustaria tener? -JM Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1292929,"@sprintcare @116447 Sorry, i will only go for Silver V30
.. You are fired",OTHER,"@sprintcare @116447 Sorry bud, i have only one line. I cant get that offer. You dint even have silver color",@407520 Please visit us at https://t.co/GOihPpgeVm for all our latest offers.  Thank you.  -Team @116447,0.5416,@407520 Please visit us at https://t.co/GOihPpgeVm for all our latest offers.  Thank you.  -Team @116447,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
391975,@sprintcare Not really. I rather keep it public.,OTHER,@sprintcare No you're really not though.,@310029 I understand the frustration but we are here to help.,0.7608,@310029 I understand the frustration but we are here to help.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1954653,@sprintcare @116447 Yeah right just like you said last week!!!! This is getting ridiculous! @118156,OTHER,@sprintcare @116447 Right now,"@274957 Team @116447 attempted to reach you today, we regret we were unsuccessful. Please DM us the best time to reach back out. https://t.co/FhkhSOXEjV",0.284,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
754552,@sprintcare There's an extra $25 fee on there each month that shouldn't be.,BILLING_CHARGES,"@sprintcare I have repeatedly called to have a line cancelled. It was not and I had been charged a line fee each month, with no credits to the account.",@364404 Hey! What type of inconveniences are you experiencing at the moment? Let us know. - DB,0.2793,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1038040,"@sprintcare Basically, my service has sucked all weekend 🤷🏽‍♀️",CALLING_ISSUE,@sprintcare My service has sucked all week. With or without wifi.,@728387 Hey! What's going on with the services? Please let us know to further assist. - EG,0.5066,@728387 Hey! What's going on with the services? Please let us know to further assist. - EG,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1585619,"@sprintcare It's fine when I insert it. But when the Best Buy guy tried to activate it over the phone it was apparently ""incompatible""",DEVICE_OR_UPGRADE,@sprintcare Now is fine.,"@184246 I tried to contact you and leave a message, however, your email is full.  Please let me know a good time to contact you.",0.4523,"@184246 I tried to contact you and leave a message, however, your email is full.  Please let me know a good time to contact you. Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1330355,@sprintcare @116447 It’s going to take a whole day?,OTHER,@sprintcare @116447 Are you going to respond to the DM or not?,@376415 Team @116447 would like to help straighten this out.  Please DM us your contact info so we can take a look.,0.5544,@376415 Team @116447 would like to help straighten this out.  Please DM us your contact info so we can take a look.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
2838006,@sprintcare I’ve tried speaking to so many diff specialist these few days no one is understanding my concerns,OTHER,@sprintcare every month there’s a new charge every month there’s diff information from diff specialist. Paid my bill to have a clean slate and just got hit with 376 bill for this month ... charges after charges,@301156 Hello what's going on what is the billing issue you are having? -FR,0.3066,@301156 Hello what's going on what is the billing issue you are having? -FR Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1462897,@sprintcare 3 days - Numerous agents and still the problem is not resolved.  Misinformation and poor customer service.  Sad...,CUSTOMER_SERVICE,@sprintcare Your poor customer service 😡,"@451482 Glad to have you on board today. Let me know what questions you have. Also, what is causing you to feel this way towards us? -NS",0.4163,"@451482 Glad to have you on board today. Let me know what questions you have. Also, what is causing you to feel this way towards us? -NS Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1860737,"@sprintcare Ok, thanks",GENERAL_FEEDBACK,@sprintcare Ok.  Thanks,@220780 Hello this means that there was a car accident that caused some power outage issues this would affect the cell service as well temporarily. -FR,1.0,@220780 Hello this means that there was a car accident that caused some power outage issues this would affect the cell service as well temporarily. -FR,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
944791,@sprintcare BTW it should take 30 minutes to get a response on your chat platform. #Ridiculous https://t.co/qNusxXObfc,OTHER,@sprintcare The response rate on the chat platform is killing me. https://t.co/nPTEOEON5z,@187019 Please let's keep our conversation in the secure platform. We really care about your issues. - AS.,0.4714,@187019 Please let's keep our conversation in the secure platform. We really care about your issues. - AS. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2251595,"@sprintcare Dear,  @sprintcare - OA I've been DM'ing you all day and have already provided my phone #.  Thanks for illustrating my point.",DEVICE_OR_UPGRADE,@sprintcare i’m not DM’ing y’all NOTHING unless i’m getting a credit on my line then we can talk,@560227 What sort of issues are you experiencing with your service? Please send us a Direct Message in order to look into your situation. -LR. https://t.co/rMApsV8PQY,0.368,@560227 What sort of issues are you experiencing with your service? Please send us a Direct Message in order to look into your situation. -LR. https://t.co/rMApsV8PQY Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2414933,@sprintcare Ok,OTHER,@sprintcare Ok,"@569055 Thanks for the feedback Balraj, Please send us a Direct Message, so that we can further assist you. We are happy to help. -RM",1.0,"@569055 Thanks for the feedback Balraj, Please send us a Direct Message, so that we can further assist you. We are happy to help. -RM",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1573940,@sprintcare Been having service issue for months now. Takes forever to do anything. &amp; I've heard the same from others so I doubt I'm the only one,OTHER,"@sprintcare Anytime I call for something simple, it takes forever to get something done.",@268281 Hey! What's going on? Please let us know to assist. - EG,0.2995,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
648882,@sprintcare Yeah when are you going to start giving a discount to your customers who would like to just buy the phone like you use to instead of leasing? I don't want a constant extra payment.,BILLING_CHARGES,@sprintcare Yeah everywhere,@128144 Does this happen in specific locations? When did you begin to experience these issues with your connection? Are you having issues making calls and sending text as well? - JF,0.2322,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
921348,@sprintcare I would but I can't get service to send you a message 😂,OTHER,@sprintcare Just send a message.,"@411035 Hello Austin, what's going on and how may we help you?",0.4971,"@411035 Hello Austin, what's going on and how may we help you? Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2611939,@sprintcare Service is fine. But this continues to search I guess it’s what it’s doing. Kills the battery fast!,OTHER,@sprintcare No service... EVER,"@381928 Hey, what seems to be the issue today? -NR",0.3359,"@381928 Hey, what seems to be the issue today? -NR Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
134258,@sprintcare @146238 Are you better than Verizon regarding Net neutrality?  If so i have 3 lines to switch plus several more people i know.,OTHER,@sprintcare @144157 Yo sprint do you support #net neutrality?,@144157 Hey there! We'd be glad to have you on board! Please feel free to check our latest offers and switch promos: https://t.co/9ABiXqmY33 &amp; https://t.co/dwtDgGbWzU - FL,0.3597,@144157 Hey there! We'd be glad to have you on board! Please feel free to check our latest offers and switch promos: https://t.co/9ABiXqmY33 &amp; https://t.co/dwtDgGbWzU - FL Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
